rt,pc1,pc2
7.65886287625418,-6.236098265803022e-05,-0.0008413724650670061
7.692307692307692,-6.0203599555300676e-05,-0.0007958921046719624
7.725752508361204,-0.00012282470749535917,-0.0007551901639431714
7.759197324414715,-0.00017397075880147002,-0.0007098169232447722
7.792642140468227,-0.0001780269861411361,-0.0007637087355714451
7.826086956521738,-0.0001849166857130739,-0.0007990487594544006
7.8595317725752505,-0.00019078627833026937,-0.0008945865151521353
7.892976588628763,-0.0001970510547893849,-0.0009890317303076117
7.926421404682274,-0.0002304748202402825,-0.0009461998982611615
7.959866220735786,-0.0002747491568432173,-0.0009194303153541621
7.993311036789297,-0.00029452100232125973,-0.0007697727732313066
8.02675585284281,-0.0002428209258981485,-0.0006988636090541404
8.060200668896321,-0.00016517475899533503,-0.0006314539172639786
8.093645484949832,-0.00011568670885693675,-0.0006385451946943265
8.127090301003344,-9.904170230794608e-05,-0.0006619757858201259
8.160535117056856,-0.00011214986378021927,-0.000657794227209045
8.193979933110368,-0.00013108837111133604,-0.0006552079316806158
8.227424749163879,-0.00017989443578187868,-0.0006525426967382905
8.26086956521739,-0.00023604351032760758,-0.0005949215965548788
8.294314381270903,-0.0002497594251159564,-0.0006227316481814374
8.327759197324415,-0.00023325810266572688,-0.0005831800973834287
8.361204013377925,-0.00021144576899700018,-0.0005182957085386309
8.394648829431437,-0.000169762070310999,-0.00042791300715334696
8.42809364548495,-0.00011855290739943227,-0.00020673012109068324
8.461538461538462,-9.416980442728104e-05,0.0001260988318358261
8.494983277591972,-8.255058295290833e-05,0.0005563873383243775
8.528428093645484,-8.810986169044982e-05,0.0010311645512547669
8.561872909698996,-8.521337266598858e-05,0.0014074935259641153
8.595317725752508,-8.329264012987976e-05,0.0019376169181387788
8.62876254180602,-0.00010742231843422032,0.002323472755034198
8.66220735785953,-3.839161610666764e-05,0.0025658403019043945
8.695652173913043,2.1918863886381954e-05,0.002658873865889991
8.729096989966555,6.235550537317389e-05,0.002665801047822437
8.762541806020067,7.265219881953162e-05,0.002519728093615445
8.795986622073578,8.00528553074411e-05,0.0023278003374446357
8.82943143812709,0.00012178904426400989,0.0021175644268832455
8.862876254180602,0.00014075313086948213,0.0019338838484158172
8.896321070234114,0.00017463534567661783,0.0016031335520445755
8.929765886287624,0.0002296520718110589,0.001138274576990031
8.963210702341136,0.00023995271738572055,0.0007078868216492321
8.996655518394649,0.00024259566557061866,0.00045729168167350803
9.03010033444816,0.000257671063640196,0.0003309470811219398
9.063545150501671,0.000265957638881696,0.0002499260185684276
9.096989966555183,0.0002778652227255704,0.00016164581632104052
9.130434782608695,0.00027587856977191017,0.00012054161503434454
9.163879598662207,0.0002513345996657818,8.325827109432037e-05
9.197324414715718,0.00021872109611721053,6.90437729757376e-05
9.23076923076923,0.00019085347460733447,0.0003535307007698967
9.264214046822742,0.00017467559377912461,0.000719127468787455
9.297658862876254,0.00019060370340188613,0.0009413601121318313
9.331103678929766,0.000239750117772577,0.0007875303474584091
9.364548494983277,0.00029658460244172267,0.00017894014663535074
9.397993311036789,0.0003332988847432745,-0.00048401352075053556
9.431438127090301,0.00034825597707616954,-0.0009205323415948283
9.464882943143813,0.000321110305802085,-0.0012235379926309803
9.498327759197323,0.000296467560385517,-0.0012405366490196908
9.531772575250836,0.00028230782007321016,-0.0010259568461506996
9.565217391304348,0.00025528893580891696,-0.0006726854836627944
9.59866220735786,0.0002537441336145546,-0.0003568752122317127
9.63210702341137,0.0002525902408844882,-0.0002443685288010951
9.665551839464882,0.0002785737127394256,-0.00030869410734936034
9.698996655518394,0.00031345427688451836,-0.0004057800058376498
9.732441471571907,0.0002962909479674941,-0.0004017610020453291
9.765886287625417,0.0002744183117855785,-0.00023500308223731493
9.799331103678929,0.00022193471075676117,2.354708602912453e-05
9.832775919732441,0.0001750509061292625,0.0002843640713133885
9.866220735785953,0.000214121155304756,0.00042602360709233824
9.899665551839464,0.0002596410985876428,0.0005066886645803614
9.933110367892976,0.00027285886590163084,0.00044018661421641044
9.966555183946488,0.00027554972277046516,0.00021886675456699104
10.0,0.0002862171921019623,-1.2237287469216125e-05
