rt,Output1.txt,Output3.txt,Output4.txt,Output5.txt,Output6.txt,Output7.txt
6.3879598662207355,4.269216817850067,4.7314411186769645,4.7312168178500675,4.751661678015447,4.731551398346205,4.749330839007723
6.421404682274247,4.329231006114819,4.761978724600207,4.784957449200415,4.805525838429016,4.774957449200415,4.784683892286011
6.454849498327759,4.413389971373164,4.784910863341992,4.8431504173575775,4.868479108031171,4.841479108031171,4.827986072020781
6.488294314381271,4.489523864520424,4.809166690727686,4.903928622987897,4.937309589118004,4.9167143475854775,4.878738139922845
6.521739130434782,4.5416939297458105,4.849519546949214,4.965736625084816,5.010953703220417,4.998170781356019,4.928519546949214
6.555183946488294,4.586845547583582,4.9158241276443695,5.032957160121574,5.074334837613976,5.075201805136771,4.991579482629173
6.588628762541806,4.629718089073891,4.995071521378215,5.099165491686918,5.1401654916869175,5.14380083491735,5.060165491686917
6.622073578595318,4.661892133442006,5.07262246704702,5.159730333605014,5.1994329557910115,5.203432955791012,5.133325089233018
6.655518394648829,4.676,5.158249446935963,5.224599557548771,5.253937085201972,5.250949668161578,5.214586974589165
6.688963210702341,4.677350889856677,5.236210678280118,5.29048256378175,5.313456228996736,5.312807118853412,5.343254810198663
6.722408026755852,4.795862454680868,5.873490402180932,5.635810589118587,5.387420517370827,5.393109356117028,6.365756467135342
6.7558528428093645,5.643358168685533,9.394683567072311,8.12431646103257,5.908361147803602,6.285771760209099,7.112580450240298
6.789297658862876,5.633744034872449,8.85279419407623,8.253991783162135,6.255169710385544,8.270047540562858,5.852500304772922
6.822742474916388,4.85277350672711,6.008702999594502,5.982339394620738,5.5858386779461,6.770823015493842,5.263344730534357
6.856187290969899,4.60743069937005,5.234520414185743,5.2802342743117325,5.276517435067674,5.503127564069109,5.147115647596832
6.889632107023411,4.5516878684343505,5.10815397848945,5.1573983301653,5.1994209234619,5.24059749524795,5.1029548134068
6.9230769230769225,4.502232062055592,5.056770338904793,5.09569378520639,5.144232062055592,5.166693785206391,5.0677703389047934
6.956521739130435,4.440341562712042,4.991775718983247,5.016426953390052,5.075775718983246,5.097341562712042,4.9767294222036655
